trade_id,timestamp,symbol,action,quantity,price,value,realized_pnl,realized_pnl_pct,is_winner,is_loser,harmony_score,dominant_planet,fire_decision,ether_decision,portfolio_value_before,portfolio_value_after
2410,2023-06-25 00:00:00+00:00,AAVE,SELL,0.005148,68.89068603515625,0.35464925170898437,0.08602776878356932,32.02564733344713,True,False,0.76,|,APPROVE,EXECUTE,102224.09831654474,102224.17593062863
2411,2023-06-26 22:00:00+00:00,NESN,SELL,7.816,100.87847900390625,788.4661918945312,0.0,0.0,False,False,0.6902,|,APPROVE,EXECUTE,102234.37372750363,102224.17593062863
2412,2023-06-27 04:00:00+00:00,IWM,BUY,7.081999999999999,177.72396850585938,1258.641144958496,,,,,0.7081999999999999,|,APPROVE,EXECUTE,102222.1636739996,102224.17593062863
2413,2023-06-28 00:00:00+00:00,XRP,SELL,7.45,0.46522200107574463,3.4659039080142975,-0.26427376866340646,-7.0847501532094,False,True,0.73,|,APPROVE,EXECUTE,102223.91165685996,102223.91165685996
2414,2023-06-28 04:00:00+00:00,ROKU,BUY,0.0076500000000000005,65.22000122070312,0.4989330093383789,,,,,0.765,|,APPROVE,EXECUTE,102277.54148753324,102223.91165685996
2415,2023-07-03 04:00:00+00:00,AMD,BUY,0.00745,115.81999969482422,0.8628589977264405,,,,,0.745,|,APPROVE,EXECUTE,102375.04780704579,102223.91165685996
2416,2023-07-05 04:00:00+00:00,ORCL,BUY,7.266,112.32511138916016,816.1542593536377,,,,,0.7266,|,APPROVE,EXECUTE,102271.31438336805,102223.91165685996
2417,2023-07-05 04:00:00+00:00,EEM,BUY,0.007092000000000001,37.212833404541016,0.26391341450500494,,,,,0.7092,|,APPROVE,EXECUTE,102271.31438336805,102223.91165685996
2418,2023-07-06 00:00:00+00:00,BTC,BUY,0.0007021999999999999,29909.337890625,21.002337066796873,,,,,0.7021999999999999,|,APPROVE,EXECUTE,102223.91165685996,102223.91165685996
2419,2023-07-06 04:00:00+00:00,ROKU,SELL,0.0076500000000000005,61.599998474121094,0.4712399883270264,-0.027693021011352514,-5.550448756251957,False,True,0.7102,|,APPROVE,EXECUTE,102107.6268509192,102223.88396383895
2420,2023-07-06 04:00:00+00:00,NVDA,BUY,6.958,42.072391510009766,292.73970012664796,,,,,0.6958,|,APPROVE,EXECUTE,102107.6268509192,102223.88396383895
2421,2023-07-07 00:00:00+00:00,VET,BUY,0.00745,0.018657999113202095,0.0001390020933933556,,,,,0.745,|,APPROVE,EXECUTE,102224.18796569403,102223.88396383895
2422,2023-07-07 04:00:00+00:00,VTI,BUY,6.994,210.8745574951172,1474.8566551208496,,,,,0.6994,|,APPROVE,EXECUTE,102071.48833344293,102223.88396383895
2423,2023-07-07 04:00:00+00:00,ADBE,BUY,6.968,485.2699890136719,3381.3612834472656,,,,,0.6968,|,APPROVE,EXECUTE,102071.48833344293,102223.88396383895
2424,2023-07-07 04:00:00+00:00,SHEL,BUY,6.776,53.37900924682617,361.69616665649414,,,,,0.6776,|,APPROVE,EXECUTE,102071.48833344293,102223.88396383895
2425,2023-07-07 04:00:00+00:00,SPY,BUY,6.997999999999999,424.74371337890625,2972.3565062255857,,,,,0.6998,|,APPROVE,EXECUTE,102071.48833344293,102223.88396383895
2426,2023-07-08 00:00:00+00:00,ETC,BUY,0.00745,18.990917205810547,0.14148233318328857,,,,,0.745,|,APPROVE,EXECUTE,102224.15305029514,102223.88396383895
2427,2023-07-09 00:00:00+00:00,LINK,BUY,0.745,6.148781776428223,4.580842423439026,,,,,0.745,|,APPROVE,EXECUTE,102224.06513323027,102223.88396383895
2428,2023-07-10 04:00:00+00:00,ROKU,BUY,0.0076500000000000005,67.87000274658203,0.5192055210113525,,,,,0.765,|,APPROVE,EXECUTE,102247.27341889615,102223.88396383895
2429,2023-07-11 00:00:00+00:00,ETH,BUY,0.006988,1878.3360595703125,13.125812384277344,,,,,0.6988,|,APPROVE,EXECUTE,102224.42413007026,102223.88396383895
2430,2023-07-11 00:00:00+00:00,XLM,BUY,0.007048,0.09859900176525116,0.0006949257644414901,,,,,0.7048,|,APPROVE,EXECUTE,102224.42413007026,102223.88396383895
2431,2023-07-11 00:00:00+00:00,UNI,BUY,0.00632,0.0002849999873433262,1.8011999200098217e-06,,,,,0.632,|,APPROVE,EXECUTE,102224.42413007026,102223.88396383895
2432,2023-07-11 04:00:00+00:00,ROKU,SELL,0.0076500000000000005,75.43000030517578,0.5770395023345948,0.057833981323242245,11.138938047228065,True,False,0.75,|,APPROVE,EXECUTE,102413.40165743534,102223.94179782027
2433,2023-07-11 04:00:00+00:00,TSLA,BUY,7.462,269.7900085449219,2013.173043762207,,,,,0.7462,|,APPROVE,EXECUTE,102413.40165743534,102223.94179782027
2434,2023-07-11 04:00:00+00:00,INTC,BUY,0.006734,32.634803771972656,0.21976276860046387,,,,,0.6734,|,APPROVE,EXECUTE,102413.40165743534,102223.94179782027
2435,2023-07-13 00:00:00+00:00,XLM,SELL,0.007048,0.15487900376319885,0.0010915872185230254,0.00039666145408153526,57.07968741097561,True,False,0.6900000000000001,|,APPROVE,EXECUTE,102226.64999752401,102223.94219448171
2436,2023-07-13 00:00:00+00:00,LINK,SELL,0.745,7.092254161834717,5.283729350566864,0.702886927127838,15.344053825805954,True,False,0.75,|,APPROVE,EXECUTE,102226.64999752401,102224.64508140885
2437,2023-07-16 00:00:00+00:00,DOT,BUY,0.7318,5.306897163391113,3.8835873441696167,,,,,0.7318,|,APPROVE,EXECUTE,102225.19915668752,102224.64508140885
2438,2023-07-17 00:00:00+00:00,ATOM,BUY,0.007174000000000001,9.443839073181152,0.0677501015110016,,,,,0.7174,|,APPROVE,EXECUTE,102225.04232785085,102224.64508140885
2439,2023-07-17 00:00:00+00:00,FIL,BUY,0.00692,4.350254058837891,0.030103758087158202,,,,,0.692,|,APPROVE,EXECUTE,102225.04232785085,102224.64508140885
2440,2023-07-17 04:00:00+00:00,VTI,SELL,6.994,217.4124298095703,1520.5825340881347,45.7258789672851,3.100360893278698,True,False,0.7682,|,APPROVE,EXECUTE,103433.80880233899,102270.37096037614
2441,2023-07-17 04:00:00+00:00,SAP,SELL,7.514000000000001,141.91000366210938,1066.31176751709,99.18122277832026,10.255205289282841,True,False,0.794,|,APPROVE,EXECUTE,103433.80880233899,102369.55218315446
2442,2023-07-17 04:00:00+00:00,NVDA,SELL,6.958,46.427215576171875,323.04056597900393,30.30086585235597,10.350788034300408,True,False,0.73,|,APPROVE,EXECUTE,103433.80880233899,102399.85304900681
2443,2023-07-17 04:00:00+00:00,TSLA,SELL,7.462,290.3800048828125,2166.815596435547,153.64255267333988,7.631860219338796,True,False,0.78,|,APPROVE,EXECUTE,103433.80880233899,102553.49560168016
2444,2023-07-17 04:00:00+00:00,SPY,SELL,6.997999999999999,436.64678955078125,3055.654233276367,83.2977270507813,2.802413737259129,True,False,0.7626000000000001,|,APPROVE,EXECUTE,103433.80880233899,102636.79332873094
2445,2023-07-18 00:00:00+00:00,DOGE,BUY,0.0079,0.06858299672603607,0.000541805674135685,,,,,0.79,|,APPROVE,EXECUTE,102636.79403728269,102636.79332873094
2446,2023-07-19 00:00:00+00:00,UNI,SELL,0.00632,0.0005569999921135604,3.520239950157702e-06,1.7190400301478802e-06,95.43860240336379,True,False,0.72,|,APPROVE,EXECUTE,102636.78682925366,102636.79333044997
2447,2023-07-19 04:00:00+00:00,ZM,SELL,0.006854,73.91999816894531,0.5066476674499512,0.04647011163330078,10.098300329061676,True,False,0.73,|,APPROVE,EXECUTE,103334.36324877496,102636.83980056162
2448,2023-07-19 04:00:00+00:00,CRM,SELL,7.532,231.5565185546875,1744.0836977539063,184.84890600585936,11.855103989735028,True,False,0.7344,|,APPROVE,EXECUTE,103334.36324877496,102821.68870656747
2449,2023-07-20 04:00:00+00:00,ASML,SELL,6.719999999999999,660.3545532226562,4437.582597656249,-300.2675976562505,-6.337633848223548,False,True,0.73,|,APPROVE,EXECUTE,102901.8089031678,102521.42110891122
2450,2023-07-21 00:00:00+00:00,AAVE,BUY,0.0076500000000000005,74.34434509277344,0.5687342399597168,,,,,0.765,|,APPROVE,EXECUTE,102521.64953101847,102521.42110891122
2451,2023-07-21 04:00:00+00:00,AAPL,BUY,7.021999999999999,189.4607696533203,1330.393524505615,,,,,0.7021999999999999,|,APPROVE,EXECUTE,102920.42583475354,102521.42110891122
2452,2023-07-21 04:00:00+00:00,GOOGL,SELL,6.822,119.11996459960938,812.6363984985352,-14.354243316650354,-1.7357201630654264,False,True,0.7444,|,APPROVE,EXECUTE,102920.42583475354,102507.06686559458
2453,2023-07-24 00:00:00+00:00,AAVE,SELL,0.0076500000000000005,70.2786865234375,0.5376319519042969,-0.031102288055419924,-5.468685700657461,False,True,0.6984,|,APPROVE,EXECUTE,102506.24818226467,102507.03576330651
2454,2023-07-24 04:00:00+00:00,TSLA,BUY,7.45,269.05999755859375,2004.4969818115235,,,,,0.745,|,APPROVE,EXECUTE,102969.02901306226,102507.03576330651
2455,2023-07-25 00:00:00+00:00,ATOM,SELL,0.007174000000000001,8.957772254943848,0.06426305815696717,-0.003487043354034422,-5.146919748110161,False,True,0.7,|,APPROVE,EXECUTE,102506.30773736468,102507.03227626315
2456,2023-07-25 00:00:00+00:00,DOGE,SELL,0.0079,0.0818450003862381,0.000646575503051281,0.00010476982891559599,19.337159782006704,True,False,0.795,|,APPROVE,EXECUTE,102506.30773736468,102507.03238103299
2457,2023-07-26 00:00:00+00:00,AAVE,BUY,0.006768,72.00818634033203,0.48735140515136716,,,,,0.6768,|,APPROVE,EXECUTE,102506.5441650534,102507.03238103299
2458,2023-07-26 04:00:00+00:00,EFA,SELL,0.006904,68.4919204711914,0.4728682189331055,0.015532630493164057,3.3963310281950307,True,False,0.707,|,APPROVE,EXECUTE,102819.6792299102,102507.04791366348
2459,2023-07-26 04:00:00+00:00,IWM,SELL,7.081999999999999,190.42129516601562,1348.5636123657225,89.92246740722658,7.144408695632764,True,False,0.702,|,APPROVE,EXECUTE,102819.6792299102,102596.9703810707
2460,2023-07-27 00:00:00+00:00,XRP,BUY,7.050000000000001,0.7136459946632385,5.031204262375832,,,,,0.7050000000000001,|,APPROVE,EXECUTE,102596.29861771782,102596.9703810707
2461,2023-07-27 00:00:00+00:00,ADA,BUY,7.318,0.30752500891685486,2.250468015253544,,,,,0.7318,|,APPROVE,EXECUTE,102596.29861771782,102596.9703810707
2462,2023-07-27 00:00:00+00:00,SOL,BUY,0.07198,25.099336624145508,1.8066502502059938,,,,,0.7198,|,APPROVE,EXECUTE,102596.29861771782,102596.9703810707
2463,2023-07-28 04:00:00+00:00,INTC,SELL,0.006734,36.09429168701172,0.24305896022033693,0.023296191619873063,10.600608905790738,True,False,0.73,|,APPROVE,EXECUTE,102941.58636142187,102596.99367726232
2464,2023-07-29 00:00:00+00:00,LTC,BUY,0.006938,94.59809112548828,0.6563215562286376,,,,,0.6938,|,APPROVE,EXECUTE,102596.63583105236,102596.99367726232
2465,2023-07-31 00:00:00+00:00,SOL,SELL,0.07198,23.720956802368164,1.7074344706344604,-0.09921577957153338,-5.491698216642696,False,True,0.708,|,APPROVE,EXECUTE,102595.94444773036,102596.89446148275
2466,2023-07-31 00:00:00+00:00,AAVE,SELL,0.006768,65.32415771484375,0.4421138994140625,-0.04523750573730467,-9.282317699126013,False,True,0.73,|,APPROVE,EXECUTE,102595.94444773036,102596.849223977
2467,2023-07-31 04:00:00+00:00,ADBE,SELL,6.968,546.1699829101562,3805.7124409179687,424.35115747070313,12.549713618240792,True,False,0.73,|,APPROVE,EXECUTE,103070.1934702476,103021.2003814477
2468,2023-08-01 04:00:00+00:00,SAP,BUY,7.8180000000000005,133.49267578125,1043.6457392578125,,,,,0.7818,|,APPROVE,EXECUTE,103020.92899966537,103021.2003814477
2469,2023-08-01 04:00:00+00:00,CRM,BUY,6.822,221.57777404785156,1511.6035745544434,,,,,0.6822,|,APPROVE,EXECUTE,103020.92899966537,103021.2003814477
2470,2023-08-02 00:00:00+00:00,LTC,SELL,0.006938,87.48905944824219,0.6069990944519043,-0.049322461776733384,-7.514984279984748,False,True,0.7164,|,APPROVE,EXECUTE,103019.89488842161,103021.15105898592
2471,2023-08-02 04:00:00+00:00,AMD,SELL,0.00745,109.3499984741211,0.8146574886322021,-0.04820150909423837,-5.586255601580932,False,True,0.7146,|,APPROVE,EXECUTE,102816.75783514717,103021.10285747683
2472,2023-08-02 04:00:00+00:00,TSLA,SELL,7.45,254.11000061035156,1893.1195045471193,-111.3774772644042,-5.556380392438859,False,True,0.73,|,APPROVE,EXECUTE,102816.75783514717,102909.72538021243
2473,2023-08-03 00:00:00+00:00,XRP,SELL,7.050000000000001,0.6641349792480469,4.682151603698731,-0.3490526586771008,-6.93775566393465,False,True,0.72,|,APPROVE,EXECUTE,102908.20255090752,102909.37632755376
2474,2023-08-03 00:00:00+00:00,ETC,SELL,0.00745,17.943872451782227,0.1336818497657776,-0.007800483417510967,-5.513397497767824,False,True,0.708,|,APPROVE,EXECUTE,102908.20255090752,102909.36852707034
